nominal;data;curs;cdx
10;24.03.2022;69,4912;Турецкая лира
10;23.03.2022;70,1890;Турецкая лира
10;22.03.2022;70,6108;Турецкая лира
10;19.03.2022;70,1623;Турецкая лира
10;18.03.2022;71,0257;Турецкая лира
10;17.03.2022;73,4309;Турецкая лира
10;16.03.2022;76,1075;Турецкая лира
10;15.03.2022;78,1294;Турецкая лира
10;12.03.2022;79,1843;Турецкая лира
10;11.03.2022;81,6441;Турецкая лира
10;10.03.2022;80,1363;Турецкая лира
10;06.03.2022;74,5867;Турецкая лира
10;05.03.2022;74,4922;Турецкая лира
10;04.03.2022;79,0340;Турецкая лира
10;03.03.2022;73,6145;Турецкая лира
10;02.03.2022;66,1464;Турецкая лира
10;01.03.2022;67,7806;Турецкая лира
10;26.02.2022;59,4030;Турецкая лира
10;25.02.2022;61,5530;Турецкая лира
10;23.02.2022;58,4656;Турецкая лира
10;22.02.2022;56,3242;Турецкая лира
10;19.02.2022;55,6198;Турецкая лира
10;18.02.2022;55,6461;Турецкая лира
10;17.02.2022;55,0558;Турецкая лира
10;16.02.2022;56,0238;Турецкая лира
10;15.02.2022;56,5426;Турецкая лира
10;12.02.2022;55,3865;Турецкая лира
10;11.02.2022;55,1771;Турецкая лира
10;10.02.2022;55,0270;Турецкая лира
10;09.02.2022;55,1740;Турецкая лира
10;08.02.2022;55,8409;Турецкая лира
10;05.02.2022;56,0765;Турецкая лира
10;04.02.2022;56,5062;Турецкая лира
10;03.02.2022;56,9084;Турецкая лира
10;02.02.2022;57,6416;Турецкая лира
10;01.02.2022;58,1259;Турецкая лира
10;29.01.2022;57,1556;Турецкая лира
10;28.01.2022;58,0681;Турецкая лира
10;27.01.2022;58,5657;Турецкая лира
10;26.01.2022;58,1480;Турецкая лира
10;25.01.2022;57,8343;Турецкая лира
10;22.01.2022;57,1544;Турецкая лира
10;21.01.2022;56,6413;Турецкая лира
10;20.01.2022;56,4318;Турецкая лира
10;19.01.2022;56,4894;Турецкая лира
10;18.01.2022;56,3993;Турецкая лира
10;15.01.2022;56,0302;Турецкая лира
10;14.01.2022;55,0740;Турецкая лира
10;13.01.2022;54,3581;Турецкая лира
10;12.01.2022;54,0875;Турецкая лира
10;11.01.2022;54,3317;Турецкая лира
10;31.12.2021;57,8432;Турецкая лира
10;30.12.2021;60,9117;Турецкая лира
10;29.12.2021;62,1005;Турецкая лира
10;28.12.2021;63,8724;Турецкая лира
10;25.12.2021;62,9433;Турецкая лира
10;24.12.2021;63,3278;Турецкая лира
10;23.12.2021;59,1575;Турецкая лира
10;22.12.2021;53,3386;Турецкая лира
10;21.12.2021;42,4692;Турецкая лира
10;18.12.2021;45,7497;Турецкая лира
10;17.12.2021;48,4624;Турецкая лира
10;16.12.2021;50,4792;Турецкая лира
10;15.12.2021;51,8580;Турецкая лира
10;14.12.2021;51,0151;Турецкая лира
10;11.12.2021;53,1531;Турецкая лира
10;10.12.2021;53,5193;Турецкая лира
10;09.12.2021;54,0971;Турецкая лира
10;08.12.2021;54,2327;Турецкая лира
10;07.12.2021;53,6890;Турецкая лира
10;04.12.2021;53,5745;Турецкая лира
10;03.12.2021;54,9626;Турецкая лира
10;02.12.2021;54,4291;Турецкая лира
10;01.12.2021;58,3507;Турецкая лира
10;30.11.2021;59,6433;Турецкая лира
10;27.11.2021;62,9333;Турецкая лира
10;26.11.2021;62,2490;Турецкая лира
10;25.11.2021;57,9316;Турецкая лира
10;24.11.2021;62,2532;Турецкая лира
10;23.11.2021;65,9773;Турецкая лира
10;20.11.2021;66,6255;Турецкая лира
10;19.11.2021;67,5665;Турецкая лира
10;18.11.2021;70,0637;Турецкая лира
10;17.11.2021;71,4429;Турецкая лира
10;16.11.2021;72,3955;Турецкая лира
10;13.11.2021;72,2620;Турецкая лира
10;12.11.2021;71,5419;Турецкая лира
10;11.11.2021;72,2557;Турецкая лира
10;10.11.2021;73,2459;Турецкая лира
10;09.11.2021;73,7189;Турецкая лира
10;04.11.2021;74,2512;Турецкая лира
10;03.11.2021;75,2617;Турецкая лира
10;02.11.2021;74,4336;Турецкая лира
10;30.10.2021;73,4384;Турецкая лира
10;29.10.2021;73,4537;Турецкая лира
10;28.10.2021;73,5923;Турецкая лира
10;27.10.2021;73,5866;Турецкая лира
10;26.10.2021;72,1318;Турецкая лира
10;23.10.2021;73,5750;Турецкая лира
10;22.10.2021;76,6560;Турецкая лира
10;21.10.2021;76,2308;Турецкая лира
10;20.10.2021;76,2656;Турецкая лира
10;19.10.2021;76,6322;Турецкая лира
10;16.10.2021;77,4409;Турецкая лира
10;15.10.2021;78,6715;Турецкая лира
10;14.10.2021;79,6437;Турецкая лира
10;13.10.2021;79,6147;Турецкая лира
10;12.10.2021;80,0104;Турецкая лира
10;09.10.2021;80,4373;Турецкая лира
10;08.10.2021;81,4309;Турецкая лира
10;07.10.2021;81,3098;Турецкая лира
10;06.10.2021;81,9308;Турецкая лира
10;05.10.2021;82,2345;Турецкая лира
10;02.10.2021;82,1966;Турецкая лира
10;01.10.2021;81,7959;Турецкая лира
10;30.09.2021;82,1766;Турецкая лира
10;29.09.2021;81,6691;Турецкая лира
10;28.09.2021;81,9929;Турецкая лира
10;25.09.2021;82,8179;Турецкая лира
10;24.09.2021;84,2109;Турецкая лира
10;23.09.2021;84,3496;Турецкая лира
10;22.09.2021;84,8105;Турецкая лира
10;21.09.2021;84,3026;Турецкая лира
10;18.09.2021;84,5168;Турецкая лира
10;17.09.2021;85,7549;Турецкая лира
10;16.09.2021;86,3114;Турецкая лира
10;15.09.2021;86,0965;Турецкая лира
10;14.09.2021;86,3674;Турецкая лира
10;11.09.2021;86,4616;Турецкая лира
10;10.09.2021;86,0837;Турецкая лира
10;09.09.2021;87,4071;Турецкая лира
10;08.09.2021;88,0736;Турецкая лира
10;07.09.2021;87,9629;Турецкая лира
10;04.09.2021;87,4814;Турецкая лира
10;03.09.2021;87,9756;Турецкая лира
10;02.09.2021;88,1981;Турецкая лира
10;01.09.2021;88,1976;Турецкая лира
10;31.08.2021;88,3172;Турецкая лира
10;28.08.2021;88,2684;Турецкая лира
10;27.08.2021;88,5174;Турецкая лира
10;26.08.2021;87,8947;Турецкая лира
10;25.08.2021;87,7370;Турецкая лира
10;24.08.2021;87,3911;Турецкая лира
10;21.08.2021;87,0457;Турецкая лира
10;20.08.2021;86,9757;Турецкая лира
10;19.08.2021;86,5690;Турецкая лира
10;18.08.2021;87,2670;Турецкая лира
10;17.08.2021;86,6719;Турецкая лира
10;14.08.2021;85,8078;Турецкая лира
10;13.08.2021;85,8476;Турецкая лира
10;12.08.2021;85,7956;Турецкая лира
10;11.08.2021;85,1138;Турецкая лира
10;10.08.2021;84,8653;Турецкая лира
10;07.08.2021;85,1651;Турецкая лира
10;06.08.2021;85,7883;Турецкая лира
10;05.08.2021;86,2022;Турецкая лира
10;04.08.2021;87,5029;Турецкая лира
10;03.08.2021;86,8293;Турецкая лира
10;31.07.2021;86,9107;Турецкая лира
10;30.07.2021;86,1165;Турецкая лира
10;29.07.2021;86,0137;Турецкая лира
10;28.07.2021;86,1452;Турецкая лира
10;27.07.2021;86,1394;Турецкая лира
10;24.07.2021;86,2169;Турецкая лира
10;23.07.2021;86,1108;Турецкая лира
10;22.07.2021;86,6711;Турецкая лира
10;21.07.2021;87,0049;Турецкая лира
10;20.07.2021;86,4985;Турецкая лира
10;17.07.2021;87,2106;Турецкая лира
10;16.07.2021;86,5052;Турецкая лира
10;15.07.2021;85,9713;Турецкая лира
10;14.07.2021;85,8763;Турецкая лира
10;13.07.2021;86,3565;Турецкая лира
10;10.07.2021;85,7980;Турецкая лира
10;09.07.2021;86,2271;Турецкая лира
10;08.07.2021;85,3645;Турецкая лира
10;07.07.2021;84,5266;Турецкая лира
10;06.07.2021;84,3149;Турецкая лира
10;03.07.2021;84,6830;Турецкая лира
10;02.07.2021;83,9255;Турецкая лира
10;01.07.2021;83,6661;Турецкая лира
10;30.06.2021;82,9396;Турецкая лира
10;29.06.2021;82,4182;Турецкая лира
10;26.06.2021;83,0192;Турецкая лира
10;25.06.2021;83,4027;Турецкая лира
10;24.06.2021;84,2722;Турецкая лира
10;23.06.2021;83,5563;Турецкая лира
10;22.06.2021;83,4088;Турецкая лира
10;19.06.2021;83,2871;Турецкая лира
10;18.06.2021;84,1025;Турецкая лира
10;17.06.2021;84,4805;Турецкая лира
10;16.06.2021;84,0512;Турецкая лира
10;12.06.2021;86,0211;Турецкая лира
10;11.06.2021;84,3566;Турецкая лира
10;10.06.2021;83,9149;Турецкая лира
10;09.06.2021;84,6475;Турецкая лира
10;08.06.2021;84,5431;Турецкая лира
10;05.06.2021;84,3032;Турецкая лира
10;04.06.2021;84,9926;Турецкая лира
10;03.06.2021;85,1360;Турецкая лира
10;02.06.2021;86,0405;Турецкая лира
10;01.06.2021;86,4142;Турецкая лира
10;29.05.2021;85,9591;Турецкая лира
10;28.05.2021;87,1491;Турецкая лира
10;27.05.2021;86,9769;Турецкая лира
10;26.05.2021;87,2415;Турецкая лира
10;25.05.2021;87,5702;Турецкая лира
10;22.05.2021;87,8896;Турецкая лира
10;21.05.2021;87,8584;Турецкая лира
10;20.05.2021;87,7336;Турецкая лира
10;19.05.2021;88,4107;Турецкая лира
10;18.05.2021;88,2330;Турецкая лира
10;15.05.2021;87,4563;Турецкая лира
10;14.05.2021;87,5072;Турецкая лира
10;13.05.2021;88,9530;Турецкая лира
10;12.05.2021;89,3422;Турецкая лира
10;08.05.2021;89,4946;Турецкая лира
10;07.05.2021;89,7577;Турецкая лира
10;06.05.2021;89,6418;Турецкая лира
10;05.05.2021;90,5823;Турецкая лира
10;01.05.2021;90,9407;Турецкая лира
10;30.04.2021;91,0666;Турецкая лира
10;29.04.2021;91,4135;Турецкая лира
10;28.04.2021;90,7161;Турецкая лира
10;27.04.2021;89,8524;Турецкая лира
10;24.04.2021;90,1064;Турецкая лира
10;23.04.2021;92,3246;Турецкая лира
10;22.04.2021;94,3164;Турецкая лира
10;21.04.2021;93,7468;Турецкая лира
10;20.04.2021;94,6594;Турецкая лира
10;17.04.2021;93,5890;Турецкая лира
10;16.04.2021;95,7770;Турецкая лира
10;15.04.2021;93,7234;Турецкая лира
10;14.04.2021;94,9270;Турецкая лира
10;13.04.2021;94,5087;Турецкая лира
10;10.04.2021;94,7074;Турецкая лира
10;09.04.2021;94,4785;Турецкая лира
10;08.04.2021;95,2482;Турецкая лира
10;07.04.2021;93,7859;Турецкая лира
10;06.04.2021;93,8456;Турецкая лира
10;03.04.2021;94,6669;Турецкая лира
10;02.04.2021;92,9603;Турецкая лира
10;01.04.2021;90,8698;Турецкая лира
10;31.03.2021;90,7234;Турецкая лира
10;30.03.2021;93,0996;Турецкая лира
10;27.03.2021;94,8357;Турецкая лира
10;26.03.2021;95,7551;Турецкая лира
10;25.03.2021;95,4651;Турецкая лира
10;24.03.2021;97,0252;Турецкая лира
10;23.03.2021;93,8720;Турецкая лира
1;20.03.2021;10,2130;Турецкая лира
10;19.03.2021;98,2463;Турецкая лира
10;18.03.2021;97,4069;Турецкая лира
10;17.03.2021;96,9091;Турецкая лира
10;16.03.2021;96,8596;Турецкая лира
10;13.03.2021;97,1584;Турецкая лира
10;12.03.2021;98,7049;Турецкая лира
10;11.03.2021;97,0689;Турецкая лира
10;10.03.2021;96,6501;Турецкая лира
10;06.03.2021;98,7692;Турецкая лира
10;05.03.2021;98,7096;Турецкая лира
1;04.03.2021;10,0461;Турецкая лира
1;03.03.2021;10,2034;Турецкая лира
1;02.03.2021;10,0675;Турецкая лира
1;27.02.2021;10,1546;Турецкая лира
1;26.02.2021;10,2213;Турецкая лира
1;25.02.2021;10,3542;Турецкая лира
1;21.02.2021;10,6260;Турецкая лира
1;20.02.2021;10,6086;Турецкая лира
1;19.02.2021;10,5808;Турецкая лира
1;18.02.2021;10,5481;Турецкая лира
1;17.02.2021;10,5729;Турецкая лира
1;16.02.2021;10,5101;Турецкая лира
1;13.02.2021;10,5161;Турецкая лира
1;12.02.2021;10,4721;Турецкая лира
1;11.02.2021;10,4512;Турецкая лира
1;10.02.2021;10,3992;Турецкая лира
1;09.02.2021;10,5213;Турецкая лира
1;06.02.2021;10,5924;Турецкая лира
1;05.02.2021;10,5856;Турецкая лира
1;04.02.2021;10,6477;Турецкая лира
1;03.02.2021;10,6718;Турецкая лира
1;02.02.2021;10,4338;Турецкая лира
1;30.01.2021;10,3836;Турецкая лира
1;29.01.2021;10,3164;Турецкая лира
1;28.01.2021;10,1959;Турецкая лира
1;27.01.2021;10,1994;Турецкая лира
1;26.01.2021;10,1409;Турецкая лира
1;23.01.2021;10,0026;Турецкая лира
10;22.01.2021;99,2753;Турецкая лира
10;21.01.2021;98,5200;Турецкая лира
10;20.01.2021;98,7864;Турецкая лира
10;19.01.2021;98,3076;Турецкая лира
10;16.01.2021;99,2059;Турецкая лира
10;15.01.2021;99,6275;Турецкая лира
10;14.01.2021;98,9122;Турецкая лира
10;13.01.2021;99,6048;Турецкая лира
1;12.01.2021;10,0102;Турецкая лира
10;01.01.2021;99,9739;Турецкая лира
1;31.12.2020;10,0887;Турецкая лира
10;30.12.2020;99,3776;Турецкая лира
10;29.12.2020;98,2572;Турецкая лира
10;26.12.2020;97,3668;Турецкая лира
10;25.12.2020;97,8188;Турецкая лира
10;24.12.2020;98,7607;Турецкая лира
10;23.12.2020;98,2717;Турецкая лира
10;22.12.2020;96,8309;Турецкая лира
10;19.12.2020;94,9880;Турецкая лира
10;18.12.2020;94,0924;Турецкая лира
10;17.12.2020;94,1501;Турецкая лира
10;16.12.2020;93,5812;Турецкая лира
10;15.12.2020;91,9115;Турецкая лира
10;12.12.2020;91,8298;Турецкая лира
10;11.12.2020;93,7948;Турецкая лира
10;10.12.2020;93,7173;Турецкая лира
10;09.12.2020;94,1690;Турецкая лира
10;08.12.2020;94,7086;Турецкая лира
10;05.12.2020;95,1667;Турецкая лира
10;04.12.2020;95,3197;Турецкая лира
10;03.12.2020;96,6130;Турецкая лира
10;02.12.2020;96,5310;Турецкая лира
10;01.12.2020;97,4822;Турецкая лира
10;28.11.2020;97,0038;Турецкая лира
10;27.11.2020;95,2470;Турецкая лира
10;26.11.2020;94,8364;Турецкая лира
10;25.11.2020;96,2456;Турецкая лира
